isbn13,region,retailer,asin,title_name,authors,sales_rank,list_price,print_list_price,price,currency,rating,categories,pages,hours_to_read,total_words,publisher,release_date,imprint,isbn,language,download_options,supported_devices,timestamp,url
9780369700599,US,Kobo US,,One Wish,Robyn Carr,5912,,,8.990,USD,4.60,"Family Life, Romance, Contemporary Women, Contemporary, Fiction & Literature",400,7 - 8,93k,MIRA Books,"July 13, 2020",MIRA,9780369700599,English,EPUB 3 (Adobe DRM),"DESKTOP, eREADERS, IOS, ANDROID, TABLETS, ",2024-08-02 17:56:34,https://www.kobo.com/us/en/ebook/one-wish-35
9780369701572,US,Kobo US,,Free Fall,Rick Mofina,16146,,,1.990,USD,4.31,"Thrillers, Mystery & Suspense, Fiction & Literature",328,6 - 7,86k,Harlequin,"November 16, 2020",MIRA,9780369701572,English,EPUB 3 (Adobe DRM),"DESKTOP, eREADERS, IOS, ANDROID, TABLETS",2024-08-02 17:56:27,https://www.kobo.com/us/en/ebook/free-fall-98
9780369700018,US,Kobo US,,The Possibility of Life,Jaime Green,262,,,14.990,USD,5.0,"Science, Cultural Studies, Popular Culture, Essays, Social Science, Social & Cultural Studies, Essays & Letters, Science & Nature, Nonfiction, Fiction & Literature",252,6 - 7,78k,Hanover Square Press,"April 18, 2023",Hanover Square Press,9780369700018,English,EPUB 3 (Adobe DRM),"DESKTOP, eREADERS, IOS, ANDROID, TABLETS",2024-08-02 17:56:33,https://www.kobo.com/us/en/ebook/the-possibility-of-life
9780369701251,US,Kobo US,,Friends First,Gena Showalter,18465,,,6.990,USD,4.0,"Contemporary Women, Romance, Fiction & Literature, Contemporary",384,8 - 9,103k,HQN Books,"October 12, 2020",HQN Books,9780369701251,English,EPUB 3 (Adobe DRM),"DESKTOP, eREADERS, IOS, ANDROID, TABLETS",2024-08-02 17:56:34,https://www.kobo.com/us/en/ebook/friends-first-7
9780369700698,US,Kobo US,,Big Sky Country,Linda Lael Miller,4765,,,9.990,USD,4.71,"Romance, Fiction & Literature, Westerns, Contemporary",384,7 - 8,96k,HQN Books,"August 10, 2020",HQN Books,9780369700698,English,EPUB 3 (Adobe DRM),"DESKTOP, eREADERS, IOS, ANDROID, TABLETS, ",2024-08-02 17:56:39,https://www.kobo.com/us/en/ebook/big-sky-country-9
9780369700391,US,Kobo US,,Primal Instinct,Janie Crouch,9855,,,4.990,USD,4.38,"Thrillers, Romance, Fiction & Literature, Romantic Suspense",217,4 - 5,59k,Harlequin,"April 13, 2020",Harlequin Special Releases,9780369700391,English,EPUB 3 (Adobe DRM),"DESKTOP, eREADERS, IOS, ANDROID, TABLETS, ",2024-08-02 17:56:35,https://www.kobo.com/us/en/ebook/primal-instinct-13
9780369701084,US,Kobo US,,The Last Bookshop in London,Madeline Martin,4286,,,11.490,USD,4.42,"Contemporary Women, Literary, Fiction & Literature",292,7 - 8,90k,Hanover Square Press,"April 6, 2021",Hanover Square Press,9780369701084,English,EPUB 3 (Adobe DRM),"DESKTOP, eREADERS, IOS, ANDROID, TABLETS",2024-08-02 17:56:42,https://www.kobo.com/us/en/ebook/the-last-bookshop-in-london
9780369701169,US,Kobo US,,Talk Bookish to Me,Kate Bromley,7247,,,13.990,USD,4.11,"Contemporary Women, Romance, Fiction & Literature, Contemporary",346,7 - 8,94k,Graydon House Books,"May 25, 2021",Graydon House,9780369701169,English,EPUB 3 (Adobe DRM),"DESKTOP, eREADERS, IOS, ANDROID, TABLETS",2024-08-02 17:56:40,https://www.kobo.com/us/en/ebook/talk-bookish-to-me
9780369700223,US,Kobo US,,A Christmas Change of Heart,Michelle Major,90409,,,9.990,USD,0,"Romance, Fiction & Literature, Contemporary",399,8 - 9,108k,Harlequin,"November 1, 2020",Series Trade,9780369700223,English,EPUB 3 (Adobe DRM),"DESKTOP, eREADERS, IOS, ANDROID, TABLETS, ",2024-08-02 17:56:41,https://www.kobo.com/us/en/ebook/a-christmas-change-of-heart
9780369701879,US,Kobo US,,Lush Money,Angelina M. Lopez,26246,,,2.990,USD,4.67,"Romance, Contemporary",401,8 - 9,109k,Carina Press,"May 11, 2020",Carina Press,9780369701879,English,EPUB 3 (DRM-Free),"DESKTOP, eREADERS, IOS, ANDROID, TABLETS, ",2024-08-02 17:56:39,https://www.kobo.com/us/en/ebook/lush-money-2
9780369702012,US,Kobo US,,Mountain Rescue,Sandra Owens,1412,,,6.990,USD,4.66,"Romance, Contemporary, Romantic Suspense",323,6 - 7,88k,Carina Press,"December 28, 2021",Carina Press,9780369702012,English,EPUB 3 (DRM-Free),"DESKTOP, eREADERS, IOS, ANDROID, TABLETS",2024-08-02 17:56:40,https://www.kobo.com/us/en/ebook/mountain-rescue-9
9780369701817,US,Kobo US,,All Fired Up,Jenn Burke,1344,,,4.990,USD,4.15,"Romance, Gay, Mystery & Suspense, LGBT, Paranormal",304,6 - 7,82k,Carina Press,"May 18, 2021",Carina Press,9780369701817,English,EPUB 3 (DRM-Free),"DESKTOP, eREADERS, IOS, ANDROID, TABLETS",2024-08-02 17:56:36,https://www.kobo.com/us/en/ebook/all-fired-up-28
9780369700803,US,Kobo US,,Deadly Mountain Pursuit,Carol J. Post,11722,,,8.990,USD,0,"Religious, Fiction & Literature, Romance",353,9 - 10,116k,Harlequin,"August 18, 2020",Love Inspired MMP,9780369700803,English,EPUB 3 (Adobe DRM),"DESKTOP, eREADERS, IOS, ANDROID, TABLETS",2024-08-02 17:56:42,https://www.kobo.com/us/en/ebook/deadly-mountain-pursuit-1
9780369701220,US,Kobo US,,Big Sky Mountain,Linda Lael Miller,6393,,,8.990,USD,4.5,"Romance, Fiction & Literature, Westerns, Contemporary",384,7 - 8,96k,HQN Books,"September 14, 2020",HQN Books,9780369701220,English,EPUB 3 (Adobe DRM),"DESKTOP, eREADERS, IOS, ANDROID, TABLETS, ",2024-08-02 17:56:34,https://www.kobo.com/us/en/ebook/big-sky-mountain-4
9780369701374,US,Kobo US,,Fire Study,Maria V. Snyder,5160,,,14.990,USD,4.0,"Romance, Science Fiction & Fantasy, Epic Fantasy, Contemporary, Fantasy",400,9 - 10,114k,MIRA Books,"September 14, 2020",MIRA,9780369701374,English,EPUB 3 (Adobe DRM),"DESKTOP, eREADERS, IOS, ANDROID, TABLETS, ",2024-08-02 17:56:42,https://www.kobo.com/us/en/ebook/fire-study-9
9780369701497,US,Kobo US,,The Reasons for Marriage,Stephanie Laurens,3418,,,6.990,USD,4.23,"Historical, Short Stories, Romance, Fiction & Literature",400,6 - 7,89k,MIRA Books,"October 12, 2020",MIRA,9780369701497,English,EPUB 3 (Adobe DRM),"DESKTOP, eREADERS, IOS, ANDROID, TABLETS, ",2024-08-02 17:56:35,https://www.kobo.com/us/en/ebook/the-reasons-for-marriage-7
9780369701510,US,Kobo US,,When Snow Falls,Brenda Novak,13163,,,9.990,USD,4.80,"Contemporary Women, Romance, Fiction & Literature, Contemporary",400,8 - 9,108k,MIRA Books,"November 16, 2020",MIRA,9780369701510,English,EPUB 3 (Adobe DRM),"DESKTOP, eREADERS, IOS, ANDROID, TABLETS",2024-08-02 17:56:41,https://www.kobo.com/us/en/ebook/when-snow-falls-6
9780369700926,US,Kobo US,,Here to Stay,Adriana Herrera,22757,,,5.990,USD,4.0,"Romance, Contemporary",389,8 - 9,105k,Carina Press,"August 25, 2020",Carina Press,9780369700926,English,EPUB 3 (DRM-Free),"DESKTOP, eREADERS, IOS, ANDROID, TABLETS",2024-08-02 17:56:42,https://www.kobo.com/us/en/ebook/here-to-stay-20
9780369700384,US,Kobo US,,Nowhere to Hide,Lisa Jackson,18192,,,6.990,USD,5.0,"Thrillers, Romance, Romantic Suspense, Contemporary, Fiction & Literature",521,11 - 12,141k,Harlequin,"April 13, 2020",Harlequin Special Releases,9780369700384,English,EPUB 3 (Adobe DRM),"DESKTOP, eREADERS, IOS, ANDROID, TABLETS, ",2024-08-02 17:56:45,https://www.kobo.com/us/en/ebook/nowhere-to-hide-52
9780369700858,US,Kobo US,,Her Secret Seduction,Reese Ryan,61925,,,5.990,USD,0,"Romance, Contemporary",408,8 - 9,111k,Harlequin,"June 2, 2020",Harlequin,9780369700858,English,EPUB 3 (Adobe DRM),"DESKTOP, eREADERS, IOS, ANDROID, TABLETS, ",2024-08-02 17:56:53,https://www.kobo.com/us/en/ebook/her-secret-seduction
9780369702203,US,Kobo US,,The Amish Marriage Bargain and Finding Her Amish Love,Marie E. Bast,8374,,,5.990,USD,0,"Inspired Romance, Romance, Fiction & Literature, Religious",417,8 - 9,113k,Harlequin,"January 12, 2021",Love Inspired Amish Collection,9780369702203,English,EPUB 3 (Adobe DRM),"DESKTOP, eREADERS, IOS, ANDROID, TABLETS, ",2024-08-02 17:56:52,https://www.kobo.com/us/en/ebook/the-amish-marriage-bargain-and-finding-her-amish-love
9780369701947,US,Kobo US,,A Season of Love & Somebody's Santa,Kim Watters,8372,,,5.990,USD,0,"Inspired Romance, Romance",,,,Harlequin,"November 10, 2020",Love Inspired Christmas Collection,9780369701947,English,EPUB 3 (Adobe DRM),"DESKTOP, eREADERS, IOS, ANDROID, TABLETS",2024-08-02 17:56:47,https://www.kobo.com/us/en/ebook/a-season-of-love-somebody-s-santa
9780369700971,US,Kobo US,,Sunset on Moonlight Beach,Sheila Roberts,8647,,,9.990,USD,4.81,"Contemporary Women, Romance, Fiction & Literature, Contemporary",400,8 - 9,106k,MIRA Books,"April 27, 2021",MIRA,9780369700971,English,EPUB 3 (Adobe DRM),"DESKTOP, eREADERS, IOS, ANDROID, TABLETS",2024-08-02 17:56:46,https://www.kobo.com/us/en/ebook/sunset-on-moonlight-beach
9780369701619,US,Kobo US,,Dockside,Susan Wiggs,10134,,,7.990,USD,3.75,"Family Life, Romance, Contemporary Women, Contemporary, Fiction & Literature",400,8 - 9,103k,MIRA Books,"November 16, 2020",MIRA,9780369701619,English,EPUB 3 (Adobe DRM),"DESKTOP, eREADERS, IOS, ANDROID, TABLETS",2024-08-02 17:56:53,https://www.kobo.com/us/en/ebook/dockside-7
9780369701336,US,Kobo US,,Only Mine,Susan Mallery,7885,,,9.990,USD,4.33,"Family Life, Fiction & Literature, Contemporary, Romance",384,6 - 7,89k,HQN Books,"December 21, 2020",HQN Books,9780369701336,English,EPUB 3 (Adobe DRM),"DESKTOP, eREADERS, IOS, ANDROID, TABLETS",2024-08-02 17:56:42,https://www.kobo.com/us/en/ebook/only-mine-12
9780369702159,US,Kobo US,,Here for the Drama,Kate Bromley,2473,,,13.990,USD,4.25,"Romance, Contemporary Women, Coming of Age, Contemporary, Fiction & Literature",331,8 - 9,102k,Graydon House Books,"June 21, 2022",Graydon House,9780369702159,English,EPUB 3 (Adobe DRM),"DESKTOP, eREADERS, IOS, ANDROID, TABLETS",2024-08-02 17:56:53,https://www.kobo.com/us/en/ebook/here-for-the-drama
9780369700490,US,Kobo US,,Not Dead Yet Collection,Jenn Burke,234,,,14.990,USD,4.5,"Romance, Police Procedural, Gay, Mystery & Suspense, LGBT, Paranormal",961,21 - 23,261k,Carina Press,"April 13, 2020",Carina Press,9780369700490,English,EPUB 3 (DRM-Free),"DESKTOP, eREADERS, IOS, ANDROID, TABLETS, ",2024-08-02 17:56:42,https://www.kobo.com/us/en/ebook/not-dead-yet-collection
9780369701015,US,Kobo US,,The Stepsisters,Susan Mallery,528,,,10.490,USD,4.52,"Family Life, Fiction & Literature, Contemporary, Romance",400,8 - 9,113k,MIRA Books,"May 25, 2021",MIRA,9780369701015,English,EPUB 3 (Adobe DRM),"DESKTOP, eREADERS, IOS, ANDROID, TABLETS",2024-08-02 17:56:47,https://www.kobo.com/us/en/ebook/the-stepsisters
9780369700889,US,Kobo US,,Finding Her Hero,Michelle Major,16289,,,5.990,USD,5.0,"New Adult, Romance, Contemporary",413,8 - 9,112k,Harlequin,"June 2, 2020",Harlequin,9780369700889,English,EPUB 3 (Adobe DRM),"DESKTOP, eREADERS, IOS, ANDROID, TABLETS, ",2024-08-02 17:56:42,https://www.kobo.com/us/en/ebook/finding-her-hero
9780369701596,US,Kobo US,,Harbor Lights,Sherryl Woods,9910,,,5.490,USD,3.5,"Contemporary Women, Romance, Fiction & Literature, Contemporary",400,8 - 9,107k,MIRA Books,"November 9, 2020",MIRA,9780369701596,English,EPUB 3 (Adobe DRM),"DESKTOP, eREADERS, IOS, ANDROID, TABLETS, ",2024-08-02 17:56:52,https://www.kobo.com/us/en/ebook/harbor-lights-7
9780369700438,US,Kobo US,,Unfinished Business,Inglath Cooper,90377,,,3.990,USD,0,"Romance, Fiction & Literature, Contemporary",215,4 - 5,58k,Harlequin,"April 13, 2020",Harlequin Special Releases,9780369700438,English,EPUB 3 (Adobe DRM),"DESKTOP, eREADERS, IOS, ANDROID, TABLETS, ",2024-08-02 17:56:49,https://www.kobo.com/us/en/ebook/unfinished-business-157
9780369702265,US,Kobo US,,D (A Tale of Two Worlds),Michel Faber,1446,,,14.490,USD,4.05,"Literary, Saga, Science Fiction & Fantasy, Contemporary, Fantasy, Fiction & Literature",233,5 - 6,72k,Hanover Square Press,"December 8, 2020",Hanover Square Press,9780369702265,English,EPUB 3 (Adobe DRM),"DESKTOP, eREADERS, IOS, ANDROID, TABLETS",2024-08-02 17:56:53,https://www.kobo.com/us/en/ebook/d-a-tale-of-two-worlds-1
9780369700346,US,Kobo US,,Informed Risk,Robyn Carr,30053,,,12.990,USD,4.60,"Romance, Fiction & Literature, Contemporary",400,5 - 6,69k,MIRA Books,"May 11, 2020",MIRA,9780369700346,English,EPUB 3 (Adobe DRM),"DESKTOP, eREADERS, IOS, ANDROID, TABLETS, ",2024-08-02 17:58:24,https://www.kobo.com/us/en/ebook/informed-risk-5
9780369701411,US,Kobo US,,Saint's Gate,Carla Neggers,17918,,,7.990,USD,0,"Thrillers, Romance, Mystery & Suspense, Romantic Suspense, Contemporary",400,6 - 7,88k,MIRA Books,"October 12, 2020",MIRA,9780369701411,English,EPUB 3 (Adobe DRM),"DESKTOP, eREADERS, IOS, ANDROID, TABLETS, ",2024-08-02 17:57:02,https://www.kobo.com/us/en/ebook/saint-s-gate-7
9780369701954,US,Kobo US,,A Texas Christmas Wish & The Doctor's Christmas Wish,Jolene Navarro,8373,,,5.990,USD,0,"Inspired Romance, Romance",,,,Harlequin,"November 10, 2020",Love Inspired Christmas Collection,9780369701954,English,EPUB 3 (Adobe DRM),"DESKTOP, eREADERS, IOS, ANDROID, TABLETS",2024-08-02 17:57:00,https://www.kobo.com/us/en/ebook/a-texas-christmas-wish-the-doctor-s-christmas-wish
9780369701008,US,Kobo US,,The Broken Tower,Kelly Braffet,3594,,,15.990,USD,4.57,"Historical, Fantasy, Epic Fantasy, Science Fiction & Fantasy",400,11 - 12,147k,MIRA Books,"January 25, 2022",MIRA,9780369701008,English,EPUB 3 (Adobe DRM),"DESKTOP, eREADERS, IOS, ANDROID, TABLETS",2024-08-02 17:56:54,https://www.kobo.com/us/en/ebook/the-broken-tower-3
9780369702197,US,Kobo US,,The Audrey Hepburn Estate,Brenda Janowitz,7049,,,11.990,USD,4.0,"Family Life, Romance, Contemporary Women, Contemporary, Fiction & Literature",261,6 - 7,81k,Graydon House Books,"April 18, 2023",Graydon House,9780369702197,English,EPUB 3 (Adobe DRM),"DESKTOP, eREADERS, IOS, ANDROID, TABLETS",2024-08-02 17:57:01,https://www.kobo.com/us/en/ebook/the-audrey-hepburn-estate
9780369701183,US,Kobo US,,Behaving Like Adults,Gretchen Anthony,12773,,,7.990,USD,5.0,"Literary, Humorous, Family Life, Fiction & Literature",357,7 - 8,97k,Park Row Books,"April 12, 2021",Park Row,9780369701183,English,EPUB 3 (Adobe DRM),"DESKTOP, eREADERS, IOS, ANDROID, TABLETS",2024-08-02 17:57:02,https://www.kobo.com/us/en/ebook/behaving-like-adults-3
9780369702210,US,Kobo US,,The Amish Widower's Twins and The Amish Bachelor's Choice,Jo Ann Brown,8372,,,5.990,USD,0,"Inspired Romance, Romance, Fiction & Literature, Religious",425,9 - 10,115k,Harlequin,"January 12, 2021",Love Inspired Amish Collection,9780369702210,English,EPUB 3 (Adobe DRM),"DESKTOP, eREADERS, IOS, ANDROID, TABLETS, ",2024-08-02 17:56:48,https://www.kobo.com/us/en/ebook/the-amish-widower-s-twins-and-the-amish-bachelor-s-choice
9780369702289,US,Kobo US,,American Fairytale,Adriana Herrera,1831,,,4.990,USD,4.25,"Gay, Romance, Contemporary, LGBT",353,7 - 8,96k,Carina Press,"June 28, 2021",Carina Press,9780369702289,English,EPUB 3 (DRM-Free),"DESKTOP, eREADERS, IOS, ANDROID, TABLETS",2024-08-02 17:56:55,https://www.kobo.com/us/en/ebook/american-fairytale-2
9780369700872,US,Kobo US,,Lone Star Promises,Marta Perry,8373,,,8.990,USD,0,"Inspired Romance, Romance, Contemporary",362,8 - 9,112k,Harlequin,"June 2, 2020",Harlequin,9780369700872,English,EPUB 3 (Adobe DRM),"DESKTOP, eREADERS, IOS, ANDROID, TABLETS",2024-08-02 17:56:49,https://www.kobo.com/us/en/ebook/lone-star-promises-1
9780369701930,US,Kobo US,,Yuletide Baby and A Husband for Christmas,Deb Kastner,220893,,,2.990,USD,0,Romance,464,9 - 10,116k,Harlequin,"November 10, 2020",Love Inspired Christmas Collection,9780369701930,English,EPUB 3 (Adobe DRM),"DESKTOP, eREADERS, IOS, ANDROID, TABLETS",2024-08-02 17:56:59,https://www.kobo.com/us/en/ebook/yuletide-baby-and-a-husband-for-christmas
9780369702258,US,Kobo US,,"Small Town, Big Reads",RaeAnne Thayne,90410,,,14.990,USD,4.0,"Romance, Fiction & Literature, Contemporary",400,22 - 24,281k,MIRA Books,"June 22, 2020",MIRA,9780369702258,English,EPUB 3 (Adobe DRM),"DESKTOP, eREADERS, IOS, ANDROID, TABLETS, ",2024-08-02 17:56:55,https://www.kobo.com/us/en/ebook/small-town-big-reads
9780369701145,US,Kobo US,,The Funny Thing About Norman Foreman,Julietta Henderson,7115,,,15.490,USD,4.25,"Contemporary Women, Humorous, Fiction & Literature, Coming of Age",400,8 - 9,106k,MIRA Books,"April 13, 2021",MIRA,9780369701145,English,EPUB 3 (Adobe DRM),"DESKTOP, eREADERS, IOS, ANDROID, TABLETS",2024-08-02 17:57:01,https://www.kobo.com/us/en/ebook/the-funny-thing-about-norman-foreman-3
9780369701299,US,Kobo US,,Finding Perfect,Susan Mallery,1096,,,8.990,USD,4.5,"Family Life, Fiction & Literature, Contemporary, Romance",384,6 - 7,89k,HQN Books,"November 16, 2020",HQN Books,9780369701299,English,EPUB 3 (Adobe DRM),"DESKTOP, eREADERS, IOS, ANDROID, TABLETS, ",2024-08-02 17:58:30,https://www.kobo.com/us/en/ebook/finding-perfect-9
9780369701107,US,Kobo US,,Smile and Look Pretty,Amanda Pellegrino,3823,,,14.990,USD,5.0,"Contemporary Women, Fiction & Literature, Coming of Age",332,8 - 9,103k,Park Row Books,"March 8, 2022",Park Row,9780369701107,English,EPUB 3 (Adobe DRM),"DESKTOP, eREADERS, IOS, ANDROID, TABLETS",2024-08-02 17:57:12,https://www.kobo.com/us/en/ebook/smile-and-look-pretty
9780369702661,US,Kobo US,,Covert,Janie Crouch,5383,,,4.990,USD,5.0,"Mystery & Suspense, Police Procedural, Romantic Suspense, Romance",,,,Harlequin,"September 14, 2020",Harlequin Special Releases,9780369702661,English,EPUB 3 (Adobe DRM),"DESKTOP, eREADERS, IOS, ANDROID, TABLETS",2024-08-02 17:57:11,https://www.kobo.com/us/en/ebook/covert-6
9780369702395,US,Kobo US,,Devoured,Cathryn Fox,61920,,,3.990,USD,4.5,"Romance, Fiction & Literature, Contemporary",208,4 - 5,56k,Harlequin,"February 1, 2021",Harlequin Dare,9780369702395,English,EPUB 3 (Adobe DRM),"DESKTOP, eREADERS, IOS, ANDROID, TABLETS",2024-08-02 17:58:37,https://www.kobo.com/us/en/ebook/devoured-27
9780369702128,US,Kobo US,,The Liz Taylor Ring,Brenda Janowitz,3387,,,14.990,USD,4.12,"Contemporary Women, Family Life, Fiction & Literature, Coming of Age",304,7 - 8,94k,Graydon House Books,"February 1, 2022",Graydon House,9780369702128,English,EPUB 3 (Adobe DRM),"DESKTOP, eREADERS, IOS, ANDROID, TABLETS",2024-08-02 17:57:02,https://www.kobo.com/us/en/ebook/the-liz-taylor-ring
9780369701978,US,Kobo US,,The Secret Ingredient,KD Fisher,2494,,,8.990,USD,4.29,"Romance, Lesbian, Contemporary, LGBT, Fiction & Literature",179,5 - 6,74k,Harlequin,"October 27, 2020",Carina Press,9780369701978,English,EPUB 3 (Adobe DRM),"DESKTOP, eREADERS, IOS, ANDROID, TABLETS",2024-08-02 17:57:12,https://www.kobo.com/us/en/ebook/the-secret-ingredient-40
9780369701435,US,Kobo US,,44 Cranberry Point,Debbie Macomber,18465,,,8.990,USD,4.29,"Contemporary Women, Romance, Fiction & Literature, Contemporary",400,7 - 8,96k,MIRA Books,"October 12, 2020",MIRA,9780369701435,English,EPUB 3 (Adobe DRM),"DESKTOP, eREADERS, IOS, ANDROID, TABLETS, ",2024-08-02 17:58:35,https://www.kobo.com/us/en/ebook/44-cranberry-point-8
9780369702449,US,Kobo US,,Our Little Secret,Rachael Stewart,28641,,,3.990,USD,5.0,"Contemporary Women, Romance, Fiction & Literature, Contemporary",211,4 - 5,57k,Harlequin,"March 1, 2021",Harlequin Dare,9780369702449,English,EPUB 3 (Adobe DRM),"DESKTOP, eREADERS, IOS, ANDROID, TABLETS, ",2024-08-02 17:57:12,https://www.kobo.com/us/en/ebook/our-little-secret-34
9780369702333,US,Kobo US,,Masquerade,Cara Lockwood,90403,,,3.990,USD,5.0,"Romance, Fiction & Literature, Contemporary",,,,Harlequin,"January 1, 2021",Harlequin Dare,9780369702333,English,EPUB 3 (Adobe DRM),"DESKTOP, eREADERS, IOS, ANDROID, TABLETS, ",2024-08-02 17:56:54,https://www.kobo.com/us/en/ebook/masquerade-176
9780369702708,US,Kobo US,,Mountain Guardians: A K9 Collection,Christy Barritt,3585,,,11.990,USD,4.25,"Inspired Romance, Romance, Fiction & Literature, Religious",224,13 - 14,164k,Harlequin,"August 10, 2020",Love Inspired Suspense,9780369702708,English,EPUB 3 (Adobe DRM),"DESKTOP, eREADERS, IOS, ANDROID, TABLETS, ",2024-08-02 17:57:02,https://www.kobo.com/us/en/ebook/mountain-guardians-a-k9-collection
9780369701961,US,Kobo US,,The Christmas Child and Gift-Wrapped Family,Linda Goodnight,8373,,,2.990,USD,0,"Inspired Romance, Short Stories, Romance, Fiction & Literature",480,9 - 10,117k,Harlequin,"November 10, 2020",Love Inspired Christmas Collection,9780369701961,English,EPUB 3 (Adobe DRM),"DESKTOP, eREADERS, IOS, ANDROID, TABLETS",2024-08-02 17:56:55,https://www.kobo.com/us/en/ebook/the-christmas-child-and-gift-wrapped-family
9780369702432,US,Kobo US,,The Player,Stefanie London,28643,,,3.990,USD,5.0,"Contemporary Women, Romance, Fiction & Literature, Contemporary",192,3 - 4,52k,Harlequin,"March 1, 2021",Harlequin Dare,9780369702432,English,EPUB 3 (Adobe DRM),"DESKTOP, eREADERS, IOS, ANDROID, TABLETS, ",2024-08-02 17:57:07,https://www.kobo.com/us/en/ebook/the-player-50
9780369702043,US,Kobo US,,The Gathering Table,Kathryn Springer,11718,,,11.990,USD,5.0,"Contemporary Women, Religious, Fiction & Literature",332,7 - 8,90k,Harlequin,"September 28, 2021",Love Inspired Trade,9780369702043,English,EPUB 3 (Adobe DRM),"DESKTOP, eREADERS, IOS, ANDROID, TABLETS",2024-08-02 17:57:03,https://www.kobo.com/us/en/ebook/the-gathering-table-3
9780369702036,US,Kobo US,,Rising Danger,Jerusha Agen,11723,,,11.990,USD,4.75,"Religious, Fiction & Literature, Romantic Suspense, Romance",374,7 - 8,101k,Harlequin,"May 25, 2021",Love Inspired Trade,9780369702036,English,EPUB 3 (Adobe DRM),"DESKTOP, eREADERS, IOS, ANDROID, TABLETS",2024-08-02 17:57:12,https://www.kobo.com/us/en/ebook/rising-danger
9780369702555,US,Kobo US,,Harlequin Dare May 2021 Box Set,Jackie Ashenden,28643,,,12.990,USD,0,"Contemporary Women, Romance, Fiction & Literature, Contemporary",731,16 - 17,199k,Harlequin,"April 27, 2021",Harlequin Dare,9780369702555,English,EPUB 3 (Adobe DRM),"DESKTOP, eREADERS, IOS, ANDROID, TABLETS",2024-08-02 17:58:36,https://www.kobo.com/us/en/ebook/harlequin-dare-may-2021-box-set
